2024 02 16, 02:29:16, 31.687
2024 02 16, 02:29:18, 31.812
2024 02 16, 02:29:20, 31.937
2024 02 16, 02:29:22, 32.0
2024 02 16, 02:29:24, 32.062
2024 02 16, 02:29:26, 32.187
2024 02 16, 02:29:28, 32.25
2024 02 16, 02:29:30, 32.312
2024 02 16, 02:29:32, 32.437
2024 02 16, 02:29:34, 32.5
2024 02 16, 02:29:36, 32.5
2024 02 16, 02:29:37, 32.625
2024 02 16, 02:29:39, 32.687
2024 02 16, 02:29:41, 32.75
2024 02 16, 02:29:43, 32.812
2024 02 16, 02:29:45, 32.875
2024 02 16, 02:29:47, 32.937
2024 02 16, 02:29:49, 32.937
2024 02 16, 02:29:51, 33.0
2024 02 16, 02:29:53, 33.062
2024 02 16, 02:29:55, 33.125
2024 02 16, 02:29:57, 33.187
2024 02 16, 02:29:59, 33.25
2024 02 16, 02:30:00, 33.312
2024 02 16, 02:30:02, 33.312
2024 02 16, 02:30:04, 33.312
2024 02 16, 02:30:06, 33.375
2024 02 16, 02:30:08, 33.437
2024 02 16, 02:30:10, 33.5
2024 02 16, 02:30:12, 33.5
2024 02 16, 02:30:14, 33.562
2024 02 16, 02:30:16, 33.625
2024 02 16, 02:30:18, 33.625
2024 02 16, 02:30:20, 33.687
2024 02 16, 02:30:22, 33.687
2024 02 16, 02:30:24, 33.75
2024 02 16, 02:30:25, 33.75
2024 02 16, 02:30:27, 33.812
2024 02 16, 02:30:29, 33.812
2024 02 16, 02:30:31, 33.875
2024 02 16, 02:30:33, 33.875
2024 02 16, 02:30:35, 33.937
2024 02 16, 02:30:37, 33.937
2024 02 16, 02:30:39, 34.0
2024 02 16, 02:30:41, 34.0
2024 02 16, 02:30:43, 34.062
2024 02 16, 02:30:45, 34.062
2024 02 16, 02:30:47, 34.062
2024 02 16, 02:30:48, 34.062
2024 02 16, 02:30:50, 34.0
2024 02 16, 02:30:52, 33.812
2024 02 16, 02:30:54, 33.562
2024 02 16, 02:30:56, 33.312
2024 02 16, 02:30:58, 33.062
2024 02 16, 02:31:00, 32.875
2024 02 16, 02:31:02, 32.687
2024 02 16, 02:31:04, 32.5
2024 02 16, 02:31:06, 32.312
2024 02 16, 02:31:08, 32.125
2024 02 16, 02:31:10, 32.0
2024 02 16, 02:31:12, 31.875
2024 02 16, 02:31:13, 31.687
2024 02 16, 02:31:15, 31.562
2024 02 16, 02:31:17, 31.437
2024 02 16, 02:31:19, 31.312
2024 02 16, 02:31:21, 31.125
2024 02 16, 02:31:23, 31.062
2024 02 16, 02:31:25, 30.937
2024 02 16, 02:31:27, 30.812
2024 02 16, 02:31:29, 30.687
2024 02 16, 02:31:31, 30.562
2024 02 16, 02:31:33, 30.437
2024 02 16, 02:31:35, 30.375
2024 02 16, 02:31:36, 30.25
2024 02 16, 02:31:38, 30.125
2024 02 16, 02:31:40, 30.062
2024 02 16, 02:31:42, 29.875
2024 02 16, 02:31:44, 29.812
2024 02 16, 02:31:46, 29.687
2024 02 16, 02:31:48, 29.625
2024 02 16, 02:31:50, 29.5
2024 02 16, 02:31:52, 29.375
2024 02 16, 02:31:54, 29.312
2024 02 16, 02:31:56, 29.187
2024 02 16, 02:31:58, 29.062
2024 02 16, 02:32:00, 29.0
2024 02 16, 02:32:01, 28.875
2024 02 16, 02:32:03, 28.75
2024 02 16, 02:32:05, 28.687
2024 02 16, 02:32:07, 28.562
2024 02 16, 02:32:09, 28.5
2024 02 16, 02:32:11, 28.375
2024 02 16, 02:32:13, 28.312
2024 02 16, 02:32:15, 28.187
2024 02 16, 02:32:17, 28.125
2024 02 16, 02:32:19, 28.062
2024 02 16, 02:32:21, 27.937
2024 02 16, 02:32:23, 27.875
2024 02 16, 02:32:24, 27.75
2024 02 16, 02:32:26, 27.625
2024 02 16, 02:32:28, 27.562
2024 02 16, 02:32:30, 27.5
2024 02 16, 02:32:32, 27.437
2024 02 16, 02:32:34, 27.312
2024 02 16, 02:32:36, 27.25
2024 02 16, 02:32:38, 27.187
2024 02 16, 02:32:40, 27.062
2024 02 16, 02:32:42, 27.0
2024 02 16, 02:32:44, 26.875
2024 02 16, 02:32:46, 26.812
2024 02 16, 02:32:48, 26.75
2024 02 16, 02:32:49, 26.625
2024 02 16, 02:32:51, 26.625
2024 02 16, 02:32:53, 26.5
2024 02 16, 02:32:55, 26.375
2024 02 16, 02:32:57, 26.375
2024 02 16, 02:32:59, 26.25
2024 02 16, 02:33:01, 26.187
2024 02 16, 02:33:03, 26.062
2024 02 16, 02:33:05, 26.0
2024 02 16, 02:33:07, 25.937
2024 02 16, 02:33:09, 25.875
2024 02 16, 02:33:11, 25.75
2024 02 16, 02:33:12, 25.687
2024 02 16, 02:33:14, 25.625
2024 02 16, 02:33:16, 25.562
2024 02 16, 02:33:18, 25.5
2024 02 16, 02:33:20, 25.437
2024 02 16, 02:33:22, 25.312
2024 02 16, 02:33:24, 25.25
2024 02 16, 02:33:26, 25.187
2024 02 16, 02:33:28, 25.125
2024 02 16, 02:33:30, 25.062
2024 02 16, 02:33:32, 25.0
2024 02 16, 02:33:34, 24.937
2024 02 16, 02:33:36, 24.875
2024 02 16, 02:33:37, 24.75
2024 02 16, 02:33:39, 24.75
2024 02 16, 02:33:41, 24.687
2024 02 16, 02:33:43, 24.562
2024 02 16, 02:33:45, 24.5
2024 02 16, 02:33:47, 24.437
2024 02 16, 02:33:49, 24.375
2024 02 16, 02:33:51, 24.312
2024 02 16, 02:33:53, 24.25
2024 02 16, 02:33:55, 24.187
2024 02 16, 02:33:57, 24.125
2024 02 16, 02:33:59, 24.0
2024 02 16, 02:34:00, 23.937
2024 02 16, 02:34:02, 23.875
2024 02 16, 02:34:04, 23.875
2024 02 16, 02:34:06, 23.812
2024 02 16, 02:34:08, 23.75
2024 02 16, 02:34:10, 23.687
2024 02 16, 02:34:12, 23.625
2024 02 16, 02:34:14, 23.562
2024 02 16, 02:34:16, 23.5
2024 02 16, 02:34:18, 23.437
2024 02 16, 02:34:20, 23.375
2024 02 16, 02:34:22, 23.312
2024 02 16, 02:34:24, 23.25
2024 02 16, 02:34:25, 23.187
2024 02 16, 02:34:27, 23.125
2024 02 16, 02:34:29, 23.062
2024 02 16, 02:34:31, 23.062
2024 02 16, 02:34:33, 23.0
2024 02 16, 02:34:35, 22.937
2024 02 16, 02:34:37, 22.875
2024 02 16, 02:34:39, 22.812
2024 02 16, 02:34:41, 22.812
2024 02 16, 02:34:43, 22.75
2024 02 16, 02:34:45, 22.625
2024 02 16, 02:34:47, 22.625
2024 02 16, 02:34:48, 22.562
2024 02 16, 02:34:50, 22.5
2024 02 16, 02:34:52, 22.437
2024 02 16, 02:34:54, 22.437
2024 02 16, 02:34:56, 22.375
2024 02 16, 02:34:58, 22.312
2024 02 16, 02:35:00, 22.25
2024 02 16, 02:35:02, 22.187
2024 02 16, 02:35:04, 22.187
2024 02 16, 02:35:06, 22.125
2024 02 16, 02:35:08, 22.062
2024 02 16, 02:35:10, 22.0
2024 02 16, 02:35:12, 22.0
2024 02 16, 02:35:13, 21.937
2024 02 16, 02:35:15, 21.875
2024 02 16, 02:35:17, 21.812
2024 02 16, 02:35:19, 21.75
2024 02 16, 02:35:21, 21.687
2024 02 16, 02:35:23, 21.687
2024 02 16, 02:35:25, 21.625
2024 02 16, 02:35:27, 21.562
2024 02 16, 02:35:29, 21.562
2024 02 16, 02:35:31, 21.5
2024 02 16, 02:35:33, 21.437
2024 02 16, 02:35:35, 21.375
2024 02 16, 02:35:36, 21.375
2024 02 16, 02:35:38, 21.312
2024 02 16, 02:35:40, 21.25
2024 02 16, 02:35:42, 21.25
2024 02 16, 02:35:44, 21.187
2024 02 16, 02:35:46, 21.125
2024 02 16, 02:35:48, 21.125
2024 02 16, 02:35:50, 21.062
2024 02 16, 02:35:52, 21.062
2024 02 16, 02:35:54, 21.0
2024 02 16, 02:35:56, 21.0
2024 02 16, 02:35:58, 20.937
2024 02 16, 02:36:00, 20.875
2024 02 16, 02:36:01, 20.812
2024 02 16, 02:36:03, 20.812
2024 02 16, 02:36:05, 20.75
2024 02 16, 02:36:07, 20.687
2024 02 16, 02:36:09, 20.687
2024 02 16, 02:36:11, 20.625
2024 02 16, 02:36:13, 20.625
2024 02 16, 02:36:15, 20.562
2024 02 16, 02:36:17, 20.562
2024 02 16, 02:36:19, 20.5
2024 02 16, 02:36:21, 20.437
2024 02 16, 02:36:23, 20.437
2024 02 16, 02:36:24, 20.437
2024 02 16, 02:36:26, 20.375
2024 02 16, 02:36:28, 20.312
2024 02 16, 02:36:30, 20.312
2024 02 16, 02:36:32, 20.25
2024 02 16, 02:36:34, 20.25
2024 02 16, 02:36:36, 20.187
2024 02 16, 02:36:38, 20.125
2024 02 16, 02:36:40, 20.125
2024 02 16, 02:36:42, 20.062
2024 02 16, 02:36:44, 20.062
2024 02 16, 02:36:46, 20.0
2024 02 16, 02:36:48, 20.0
2024 02 16, 02:36:49, 19.937
2024 02 16, 02:36:51, 19.937
2024 02 16, 02:36:53, 19.875
2024 02 16, 02:36:55, 19.875
2024 02 16, 02:36:57, 19.812
2024 02 16, 02:36:59, 19.75
2024 02 16, 02:37:01, 19.75
2024 02 16, 02:37:03, 19.75
2024 02 16, 02:37:05, 19.687
2024 02 16, 02:37:07, 19.625
2024 02 16, 02:37:09, 19.625
2024 02 16, 02:37:11, 19.625
2024 02 16, 02:37:12, 19.562
2024 02 16, 02:37:14, 19.562
2024 02 16, 02:37:16, 19.562
2024 02 16, 02:37:18, 19.5
2024 02 16, 02:37:20, 19.5
2024 02 16, 02:37:22, 19.437
2024 02 16, 02:37:24, 19.437
2024 02 16, 02:37:26, 19.437
2024 02 16, 02:37:28, 19.375
2024 02 16, 02:37:30, 19.375
2024 02 16, 02:37:32, 19.312
2024 02 16, 02:37:34, 19.312
2024 02 16, 02:37:36, 19.312
2024 02 16, 02:37:37, 19.25
2024 02 16, 02:37:39, 19.187
2024 02 16, 02:37:41, 19.187
2024 02 16, 02:37:43, 19.187
2024 02 16, 02:37:45, 19.125
2024 02 16, 02:37:47, 19.125
2024 02 16, 02:37:49, 19.062
2024 02 16, 02:37:51, 19.062
2024 02 16, 02:37:53, 19.0
2024 02 16, 02:37:55, 19.0
2024 02 16, 02:37:57, 19.0
2024 02 16, 02:37:59, 18.937
2024 02 16, 02:38:00, 18.937
2024 02 16, 02:38:02, 18.875
2024 02 16, 02:38:04, 18.875
2024 02 16, 02:38:06, 18.812
2024 02 16, 02:38:08, 18.812
2024 02 16, 02:38:10, 18.812
2024 02 16, 02:38:12, 18.75
2024 02 16, 02:38:14, 18.75
2024 02 16, 02:38:16, 18.75
2024 02 16, 02:38:18, 18.687
2024 02 16, 02:38:20, 18.687
2024 02 16, 02:38:22, 18.687
2024 02 16, 02:38:24, 18.625
2024 02 16, 02:38:25, 18.625
2024 02 16, 02:38:27, 18.562
2024 02 16, 02:38:29, 18.562
2024 02 16, 02:38:31, 18.562
2024 02 16, 02:38:33, 18.5
2024 02 16, 02:38:35, 18.5
2024 02 16, 02:38:37, 18.5
2024 02 16, 02:38:39, 18.437
2024 02 16, 02:38:41, 18.437
2024 02 16, 02:38:43, 18.437
2024 02 16, 02:38:45, 18.375
2024 02 16, 02:38:47, 18.375
2024 02 16, 02:38:48, 18.312
2024 02 16, 02:38:50, 18.312
2024 02 16, 02:38:52, 18.312
2024 02 16, 02:38:54, 18.25
2024 02 16, 02:38:56, 18.25
2024 02 16, 02:38:58, 18.25
2024 02 16, 02:39:00, 18.25
2024 02 16, 02:39:02, 18.187
2024 02 16, 02:39:04, 18.187
2024 02 16, 02:39:06, 18.187
2024 02 16, 02:39:08, 18.125
2024 02 16, 02:39:10, 18.125
2024 02 16, 02:39:12, 18.125
2024 02 16, 02:39:13, 18.125
2024 02 16, 02:39:15, 18.062
2024 02 16, 02:39:17, 18.062
2024 02 16, 02:39:19, 18.062
2024 02 16, 02:39:21, 18.0
2024 02 16, 02:39:23, 18.0
2024 02 16, 02:39:25, 18.0
2024 02 16, 02:39:27, 17.937
2024 02 16, 02:39:29, 17.937
2024 02 16, 02:39:31, 17.937
2024 02 16, 02:39:33, 17.937
2024 02 16, 02:39:35, 17.875
2024 02 16, 02:39:36, 17.875
2024 02 16, 02:39:38, 17.875
2024 02 16, 02:39:40, 17.875
2024 02 16, 02:39:42, 17.812
2024 02 16, 02:39:44, 17.812
2024 02 16, 02:39:46, 17.812
2024 02 16, 02:39:48, 17.75
2024 02 16, 02:39:50, 17.75
2024 02 16, 02:39:52, 17.75
2024 02 16, 02:39:54, 17.687
2024 02 16, 02:39:56, 17.75
2024 02 16, 02:39:58, 17.687
2024 02 16, 02:40:00, 17.687
2024 02 16, 02:40:01, 17.687
2024 02 16, 02:40:03, 17.687
2024 02 16, 02:40:05, 17.625
2024 02 16, 02:40:07, 17.625
2024 02 16, 02:40:09, 17.625
2024 02 16, 02:40:11, 17.625
2024 02 16, 02:40:13, 17.625
2024 02 16, 02:40:15, 17.562
2024 02 16, 02:40:17, 17.562
2024 02 16, 02:40:19, 17.562
2024 02 16, 02:40:21, 17.5
2024 02 16, 02:40:23, 17.5
2024 02 16, 02:40:24, 17.562
2024 02 16, 02:40:26, 17.5
2024 02 16, 02:40:28, 17.5
2024 02 16, 02:40:30, 17.5
2024 02 16, 02:40:32, 17.437
2024 02 16, 02:40:34, 17.437
2024 02 16, 02:40:36, 17.437
2024 02 16, 02:40:38, 17.437
2024 02 16, 02:40:40, 17.375
2024 02 16, 02:40:42, 17.375
2024 02 16, 02:40:44, 17.375
2024 02 16, 02:40:46, 17.375
2024 02 16, 02:40:48, 17.312
2024 02 16, 02:40:49, 17.312
2024 02 16, 02:40:51, 17.312
2024 02 16, 02:40:53, 17.312
2024 02 16, 02:40:55, 17.25
2024 02 16, 02:40:57, 17.312
2024 02 16, 02:40:59, 17.25
2024 02 16, 02:41:01, 17.25
2024 02 16, 02:41:03, 17.25
2024 02 16, 02:41:05, 17.25
2024 02 16, 02:41:07, 17.187
2024 02 16, 02:41:09, 17.25
2024 02 16, 02:41:11, 17.25
2024 02 16, 02:41:12, 17.187
2024 02 16, 02:41:14, 17.187
2024 02 16, 02:41:16, 17.187
2024 02 16, 02:41:18, 17.187
2024 02 16, 02:41:20, 17.187
2024 02 16, 02:41:22, 17.125
2024 02 16, 02:41:24, 17.125
2024 02 16, 02:41:26, 17.125
2024 02 16, 02:41:28, 17.062
2024 02 16, 02:41:30, 17.062
2024 02 16, 02:41:32, 17.062
2024 02 16, 02:41:34, 17.062
2024 02 16, 02:41:36, 17.062
2024 02 16, 02:41:37, 17.062
2024 02 16, 02:41:39, 17.062
2024 02 16, 02:41:41, 17.062
2024 02 16, 02:41:43, 17.0
2024 02 16, 02:41:45, 17.0
2024 02 16, 02:41:47, 17.0
2024 02 16, 02:41:49, 17.0
2024 02 16, 02:41:51, 17.0
2024 02 16, 02:41:53, 16.937
2024 02 16, 02:41:55, 16.937
2024 02 16, 02:41:57, 16.937
2024 02 16, 02:41:59, 16.937
2024 02 16, 02:42:00, 16.937
2024 02 16, 02:42:02, 16.937
2024 02 16, 02:42:04, 16.875
2024 02 16, 02:42:06, 16.875
2024 02 16, 02:42:08, 16.937
2024 02 16, 02:42:10, 16.875
2024 02 16, 02:42:12, 16.875
2024 02 16, 02:42:14, 16.875
2024 02 16, 02:42:16, 16.875
2024 02 16, 02:42:18, 16.875
2024 02 16, 02:42:20, 16.812
2024 02 16, 02:42:22, 16.812
2024 02 16, 02:42:24, 16.812
2024 02 16, 02:42:25, 16.812
2024 02 16, 02:42:27, 16.812
2024 02 16, 02:42:29, 16.75
2024 02 16, 02:42:31, 16.812
2024 02 16, 02:42:33, 16.75
2024 02 16, 02:42:35, 16.75
2024 02 16, 02:42:37, 16.812
2024 02 16, 02:42:39, 16.75
2024 02 16, 02:42:41, 16.75
2024 02 16, 02:42:43, 16.75
2024 02 16, 02:42:45, 16.75
2024 02 16, 02:42:47, 16.75
2024 02 16, 02:42:48, 16.687
2024 02 16, 02:42:50, 16.75
2024 02 16, 02:42:52, 16.75
2024 02 16, 02:42:54, 16.687
2024 02 16, 02:42:56, 16.687
2024 02 16, 02:42:58, 16.687
2024 02 16, 02:43:00, 16.687
2024 02 16, 02:43:02, 16.687
2024 02 16, 02:43:04, 16.687
2024 02 16, 02:43:06, 16.625
2024 02 16, 02:43:08, 16.687
2024 02 16, 02:43:10, 16.625
2024 02 16, 02:43:12, 16.625
2024 02 16, 02:43:13, 16.625
2024 02 16, 02:43:15, 16.625
2024 02 16, 02:43:17, 16.625
2024 02 16, 02:43:19, 16.625
2024 02 16, 02:43:21, 16.625
2024 02 16, 02:43:23, 16.625
2024 02 16, 02:43:25, 16.625
2024 02 16, 02:43:27, 16.562
2024 02 16, 02:43:29, 16.625
2024 02 16, 02:43:31, 16.562
2024 02 16, 02:43:33, 16.562
2024 02 16, 02:43:35, 16.562
2024 02 16, 02:43:36, 16.562
2024 02 16, 02:43:38, 16.562
2024 02 16, 02:43:40, 16.562
2024 02 16, 02:43:42, 16.5
2024 02 16, 02:43:44, 16.5
2024 02 16, 02:43:46, 16.5
2024 02 16, 02:43:48, 16.5
2024 02 16, 02:43:50, 16.5
2024 02 16, 02:43:52, 16.5
2024 02 16, 02:43:54, 16.5
2024 02 16, 02:43:56, 16.5
2024 02 16, 02:43:58, 16.5
2024 02 16, 02:44:00, 16.5
2024 02 16, 02:44:01, 16.5
2024 02 16, 02:44:03, 16.5
2024 02 16, 02:44:05, 16.5
2024 02 16, 02:44:07, 16.5
2024 02 16, 02:44:09, 16.437
2024 02 16, 02:44:11, 16.437
2024 02 16, 02:44:13, 16.437
2024 02 16, 02:44:15, 16.437
2024 02 16, 02:44:17, 16.437
2024 02 16, 02:44:19, 16.437
2024 02 16, 02:44:21, 16.437
2024 02 16, 02:44:23, 16.437
2024 02 16, 02:44:24, 16.437
2024 02 16, 02:44:26, 16.375
2024 02 16, 02:44:28, 16.375
2024 02 16, 02:44:30, 16.375
2024 02 16, 02:44:32, 16.375
2024 02 16, 02:44:34, 16.375
2024 02 16, 02:44:36, 16.375
2024 02 16, 02:44:38, 16.375
2024 02 16, 02:44:40, 16.375
2024 02 16, 02:44:42, 16.375
2024 02 16, 02:44:44, 16.375
2024 02 16, 02:44:46, 16.312
2024 02 16, 02:44:48, 16.312
2024 02 16, 02:44:49, 16.312
2024 02 16, 02:44:51, 16.312
2024 02 16, 02:44:53, 16.375
2024 02 16, 02:44:55, 16.312
2024 02 16, 02:44:57, 16.312
2024 02 16, 02:44:59, 16.312
2024 02 16, 02:45:01, 16.312
2024 02 16, 02:45:03, 16.312
2024 02 16, 02:45:05, 16.312
2024 02 16, 02:45:07, 16.312
2024 02 16, 02:45:09, 16.312
2024 02 16, 02:45:11, 16.312
2024 02 16, 02:45:12, 16.25
2024 02 16, 02:45:14, 16.312
2024 02 16, 02:45:16, 16.312
2024 02 16, 02:45:18, 16.25
2024 02 16, 02:45:20, 16.25
2024 02 16, 02:45:22, 16.25
2024 02 16, 02:45:24, 16.25
2024 02 16, 02:45:26, 16.25
2024 02 16, 02:45:28, 16.25
2024 02 16, 02:45:30, 16.25
2024 02 16, 02:45:32, 16.25
2024 02 16, 02:45:34, 16.25
2024 02 16, 02:45:36, 16.25
2024 02 16, 02:45:37, 16.25
2024 02 16, 02:45:39, 16.187
2024 02 16, 02:45:41, 16.25
2024 02 16, 02:45:43, 16.25
2024 02 16, 02:45:45, 16.187
2024 02 16, 02:45:47, 16.25
2024 02 16, 02:45:49, 16.187
2024 02 16, 02:45:51, 16.187
2024 02 16, 02:45:53, 16.187
2024 02 16, 02:45:55, 16.187
2024 02 16, 02:45:57, 16.125
2024 02 16, 02:45:59, 16.187
2024 02 16, 02:46:00, 16.187
2024 02 16, 02:46:02, 16.187
2024 02 16, 02:46:04, 16.187
2024 02 16, 02:46:06, 16.187
2024 02 16, 02:46:08, 16.187
2024 02 16, 02:46:10, 16.187
2024 02 16, 02:46:12, 16.187
2024 02 16, 02:46:14, 16.187
2024 02 16, 02:46:16, 16.125
2024 02 16, 02:46:18, 16.187
2024 02 16, 02:46:20, 16.187
2024 02 16, 02:46:22, 16.187
2024 02 16, 02:46:24, 16.187
2024 02 16, 02:46:25, 16.187
2024 02 16, 02:46:27, 16.187
2024 02 16, 02:46:29, 16.125
2024 02 16, 02:46:31, 16.187
2024 02 16, 02:46:33, 16.125
2024 02 16, 02:46:35, 16.125
2024 02 16, 02:46:37, 16.125
2024 02 16, 02:46:39, 16.125
2024 02 16, 02:46:41, 16.125
2024 02 16, 02:46:43, 16.125
2024 02 16, 02:46:45, 16.125
2024 02 16, 02:46:47, 16.125
2024 02 16, 02:46:48, 16.125
2024 02 16, 02:46:50, 16.125
2024 02 16, 02:46:52, 16.062
2024 02 16, 02:46:54, 16.062
2024 02 16, 02:46:56, 16.125
2024 02 16, 02:46:58, 16.125
2024 02 16, 02:47:00, 16.125
2024 02 16, 02:47:02, 16.125
2024 02 16, 02:47:04, 16.125
2024 02 16, 02:47:06, 16.125
2024 02 16, 02:47:08, 16.062
2024 02 16, 02:47:10, 16.125
2024 02 16, 02:47:12, 16.125
2024 02 16, 02:47:13, 16.125
2024 02 16, 02:47:15, 16.125
2024 02 16, 02:47:17, 16.125
2024 02 16, 02:47:19, 16.062
2024 02 16, 02:47:21, 16.062
2024 02 16, 02:47:23, 16.062
2024 02 16, 02:47:25, 16.062
2024 02 16, 02:47:27, 16.062
2024 02 16, 02:47:29, 16.062
2024 02 16, 02:47:31, 16.062
2024 02 16, 02:47:33, 16.062
2024 02 16, 02:47:35, 16.062
2024 02 16, 02:47:36, 16.062
2024 02 16, 02:47:38, 16.062
2024 02 16, 02:47:40, 16.062
2024 02 16, 02:47:42, 16.062
2024 02 16, 02:47:44, 16.062
2024 02 16, 02:47:46, 16.062
2024 02 16, 02:47:48, 16.062
2024 02 16, 02:47:50, 16.062
2024 02 16, 02:47:52, 16.062
2024 02 16, 02:47:54, 16.062
2024 02 16, 02:47:56, 16.0
2024 02 16, 02:47:58, 16.062
2024 02 16, 02:48:00, 16.0
2024 02 16, 02:48:01, 16.062
2024 02 16, 02:48:03, 16.062
2024 02 16, 02:48:05, 16.062
2024 02 16, 02:48:07, 16.0
2024 02 16, 02:48:09, 16.0
2024 02 16, 02:48:11, 16.0
2024 02 16, 02:48:13, 16.0
2024 02 16, 02:48:15, 16.0
2024 02 16, 02:48:17, 16.062
2024 02 16, 02:48:19, 16.0
2024 02 16, 02:48:21, 16.0
2024 02 16, 02:48:23, 16.0
2024 02 16, 02:48:24, 16.0
2024 02 16, 02:48:26, 16.0
2024 02 16, 02:48:28, 16.0
2024 02 16, 02:48:30, 16.0
2024 02 16, 02:48:32, 16.0
2024 02 16, 02:48:34, 16.0
2024 02 16, 02:48:36, 16.0
2024 02 16, 02:48:38, 16.0
2024 02 16, 02:48:40, 16.0
2024 02 16, 02:48:42, 16.0
2024 02 16, 02:48:44, 15.937
2024 02 16, 02:48:46, 16.0
2024 02 16, 02:48:48, 16.0
2024 02 16, 02:48:49, 16.0
2024 02 16, 02:48:51, 16.0
2024 02 16, 02:48:53, 16.0
2024 02 16, 02:48:55, 15.937
2024 02 16, 02:48:57, 16.0
2024 02 16, 02:48:59, 16.0
2024 02 16, 02:49:01, 16.0
2024 02 16, 02:49:03, 16.0
2024 02 16, 02:49:05, 16.0
2024 02 16, 02:49:07, 15.937
2024 02 16, 02:49:09, 16.0
2024 02 16, 02:49:11, 15.937
2024 02 16, 02:49:12, 15.937
2024 02 16, 02:49:14, 15.937
2024 02 16, 02:49:16, 16.0
2024 02 16, 02:49:18, 16.0
2024 02 16, 02:49:20, 15.937
2024 02 16, 02:49:22, 15.937
2024 02 16, 02:49:24, 16.0
2024 02 16, 02:49:26, 16.0
2024 02 16, 02:49:28, 15.937
2024 02 16, 02:49:30, 16.0
2024 02 16, 02:49:32, 15.937
2024 02 16, 02:49:34, 16.0
2024 02 16, 02:49:36, 15.937
2024 02 16, 02:49:37, 16.0
2024 02 16, 02:49:39, 15.937
2024 02 16, 02:49:41, 16.0
2024 02 16, 02:49:43, 16.0
2024 02 16, 02:49:45, 15.937
2024 02 16, 02:49:47, 15.937
2024 02 16, 02:49:49, 15.937
2024 02 16, 02:49:51, 15.937
2024 02 16, 02:49:53, 15.937
2024 02 16, 02:49:55, 16.0
2024 02 16, 02:49:57, 15.937
2024 02 16, 02:49:59, 15.937
2024 02 16, 02:50:00, 15.937
2024 02 16, 02:50:02, 15.937
2024 02 16, 02:50:04, 15.937
2024 02 16, 02:50:06, 15.937
2024 02 16, 02:50:08, 15.937
2024 02 16, 02:50:10, 15.937
2024 02 16, 02:50:12, 15.937
2024 02 16, 02:50:14, 15.937
2024 02 16, 02:50:16, 15.937
2024 02 16, 02:50:18, 15.937
2024 02 16, 02:50:20, 15.937
2024 02 16, 02:50:22, 15.937
2024 02 16, 02:50:24, 15.937
2024 02 16, 02:50:25, 15.937
2024 02 16, 02:50:27, 15.937
2024 02 16, 02:50:29, 15.937
2024 02 16, 02:50:31, 15.937
2024 02 16, 02:50:33, 15.937
2024 02 16, 02:50:35, 15.937
2024 02 16, 02:50:37, 15.875
2024 02 16, 02:50:39, 15.937
2024 02 16, 02:50:41, 15.937
2024 02 16, 02:50:43, 15.875
2024 02 16, 02:50:45, 15.937
2024 02 16, 02:50:47, 15.937
2024 02 16, 02:50:48, 15.937
2024 02 16, 02:50:50, 15.937
2024 02 16, 02:50:52, 15.937
2024 02 16, 02:50:54, 15.875
2024 02 16, 02:50:56, 15.875
